uid,texture_compatible,motion
228fc19336be4c30a843d4b1d57c78ad,0,1
2291436494074af1824549a1edd47e6f,1,0
2292ce758e114a5f87626d81404d5f44,0,1
2294a764bb204d97bc526d21a85c6389,1,0
22964edbae1547a389b90ba660147dae,1,0
22988efaaae5406e87335abd4332b0cd,1,0
2299ef68ffb34e2093910a6300639b65,1,0
229ddd9e4ad443438075b9dc32d5ff85,1,0
229e70e328494a5f8638938d05a752a8,1,0
229fa5cd31964f23a4cf2f3644d30dd3,1,0
22a16ba1f2494d4ba909841d35b7e2b5,0,1
22a2057fc0a149e2a87fe41dfe2628d4,1,0
22a22bec3bc047088957e731f1294aa4,1,0
22a4e00ce985402db0733f53ef5835e9,1,0
22a518074c1e4c9d991e62be83ed08e6,1,0
22a585c3b8714f568b27ae0c7884b4c2,0,1
22a644cd7c3c4c22b92bc6bf26f9115e,1,0
22a84d88e17948dd983193f21a2f7913,1,0
22a863f87d2742a19ef8ebcab45890f3,1,0
22a9447c6ed64fc796f0ce00ee813d96,1,0
22aaaf930b304e359ff580e449978276,1,0
22abdbd7e8904a52922d26f127b48a27,1,0
22ac31d2b41d44f882531559d9e9dcd2,1,0
22ad45859e7b497ba210a3977cd64ede,0,1
22b6af3b213b4877a4aa3a9ca918ade8,1,0
22b6b7352a8c466eb96aa36064592a12,0,1
22b81a6a5332465fb3279baac9ba4311,1,0
22b8ce60210447da922b2dbe497f51ee,0,1
22bb9560b0f24c7baba8aed02d72f74b,1,0
22bb98d48402444aa2fabf1823647fe2,1,0
22bbf03c5c7c4b3c85fac6e64c74f581,0,1
22bd8154e3c54d1887fec7d275fa4d1f,1,0
22bee2fe7b8044a98fd764c4f5e469ef,1,0
22c14d0bc65e41c4b2e936b67a958cf6,0,1
22c1cc4446fc46c6a82b69493a214f2f,1,0
22c55dcf1eb349e19e5848f0df6f713f,1,0
22ca228976d541e2b8b02d22afe731af,1,0
22ccee64e10249b094d3ef8bd34b43b6,1,0
22d11b87097644f3a9bb6f6a8015176f,1,0
22d13b14e0a4455db9e4fb37cda960cc,1,0
22d36ad011d4400f87fcc9b6caf0fa9b,1,0
22d48e86145447278a9b1eaac3330d28,1,0
22d90477b2e14eaebf0d17e104cd2bdd,1,0
22da51b06e674052affd5dd4d86bdae8,1,0
22db3637b9e2454397412aaf6e94706d,1,0
22dd4f3b197e4b8496b8db3d2d3f5658,1,0
22dea677093d4dd3b3fb1edacc4df6aa,1,0
22dfaf57c4654e72928c422eadb32da1,1,0
22e0c1bd89de4c1daba6e9bd253aed17,1,0
22e22e5beb034705a44c760d51c05ee3,1,0
22e257503fea4c91af0cbc2ff69f459c,1,0
22e387134d5244a4b0f3c5b787252f61,1,0
22e40e3cbf2647e0acc06340b7fa4c7a,1,0
22e480409385444e95b62ed089f9a531,1,0
22e50bad3dc24c169a287613f1bca9ee,1,0
22e55de3be0c46caad827774109572f5,1,0
22e6b6f4f55c436cb740b1f6f8fffaa6,0,1
22e7da6b9aea43ebb2437a9fb463b5cf,1,0
22e90512353049509523531913cc1e20,1,0
22ea9d4d47c242ff9d0e572c83a42566,1,0
22eb52b9ec594157a1a28f22315dfbb8,1,0
22ec07bbe04f47b68dab02484cb6871d,1,0
22ec160c6b594b4bb35aa503f945dbbd,1,1
22ec689414164a978ed5666e64c365c9,1,0
22ee2d5e92e041ee965ff66ec6f65300,1,0
22f0ac96a75b46b98ce7774ff01b2e0d,1,0
22f177900ffb42ce9e62c0097e1eea42,1,0
22f2b287c54946b4b1fd306053fcc37c,1,0
22f368cbc6f041cf9688b9e3303388d9,1,0
22f4df94cc054af98c4801a2eaab9dc5,1,0
22f77a77c61a4897ae58d8c21cc74a8f,1,0
22f7a0fed3a04b9da825af7374130ac4,1,0
22f9b2fa48334feb9bc8a2478af6855b,1,0
22f9f5b344474888a5b6b00900849fe7,1,0
22fd01bb60be40899804153e51218eeb,0,1
22fdb2cc40fb4882bb1828a954cc93f9,1,0
22fef89da20e44e49385dbf88f13b845,1,0
22ff9332332542489dae0076180f7102,1,0
2301339e2f1c4418837e0b3b534ce02d,1,0
2301cd232707450f8b792becbee3066a,0,1
23022bf113534221b0506b9668034c11,1,0
2302e3bb270b4f8b84a7f3166fc45b7a,1,0
23050d0dd0704cd39a733860655c62dd,1,0
23050f292c794ae28335c8a1bc39dd02,0,1
2308b7713a4843b3a2f8f690bf372e6a,1,1
230d3f2a129142a4904243997c0fb653,1,0
230d8836d0f4414389f5d41b1f13753f,1,0
230f11c15b9a41538578dc06c6fd65f1,0,1
2311779775cb42a5ac81c4a378af176e,1,0
23130cec294f4de2a45996285a8d49b7,1,0
2318ed5e22a2420a9ddaa914333f8fbf,1,1
2319bcffbee0497b82a9b0f4e96690f4,1,0
231c48e91f494986a33de04eccb56bd8,1,0
231cf54baad64ee8813de002ddf72597,1,0
231f0e209d064502b366fc7dbedd52ba,1,0
23215b1a21bc445d8859ae955949f32b,1,0
2321ff4d252b4fad937576846f576fa5,1,0
2322696582de46e2ba816352ff243337,1,0
2325adde1ee0420bb44c394c9d717130,1,0
2325cb1ccc0b4cb5862ab3fc2a9f245e,1,0
2326bb2c6a2143d5b8ddb4fa4c3f9d53,1,0
232a246915e34a0cb7fd0485c5344401,1,0
232e77fc396a4583b09e4c0a2cc96047,1,0
232ebc55d7604f49a891fe383bb8e42c,1,0
232f49641bc941b5bbb41e6e811f1ee3,0,1
23304b596fe844d09fd1d3522ed07b4d,1,0
2330d6dddc0d4a2b9fa9a644d249b766,0,1
2332571c094e4566ba4888ffc1effc51,1,0
2332ab4e2c4046f487fd89a840909d5c,1,0
2332e10e6745412aa9499524b656dfd6,1,0
233587a0f4834a358fce682ecf1db68d,1,0
2338eebf00dc491289ffa1848a958cd5,1,0
233b2736b19b4d51a1be26c217ec3a95,1,0
233c3ea1b5c245e883174a8e12e72a67,1,0
233c4548c26d4b66a54d69db0ea18da4,1,0
233d6ebc5cda4549b6bc85b97b19e1be,1,0
233e66a342a544c884e61dc1b551b477,1,0
233f442e0ca84999b550afc06627bd1d,1,0
23402b8258c349bb81b3170be01fa98f,1,0
23419133971b4940a7cd42f1d06925c2,1,0
23428abd790b4df4b7506d653f563905,1,0
2342e7e9edb74715899bb5bb3fc45255,1,0
2344cfbe97e1460fbdc31a18d1840713,0,1
2345603eec5e4e54a293c39833684525,0,1
23466cdb121543aea02d25d932e37ae2,1,0
234de1184fcf455c90cc9dba9707aad1,1,0
234e145cb2764c64a4a3122975c3d41a,1,0
2351a069e7684de09476e5825317f3b3,1,0
235502ad66ec49b68b9041b7915666de,1,1
2357100c4d944b03819a7df2f6ebe153,1,0
2359e56118944c31aaa667be4be302f5,1,0
235bd170c10c47218e076054c6dbc49c,1,0
235cd273783e496c932820b09023211a,1,0
235e2e4cc56c479ba638b8952c2105a5,0,1
235f67f4af244ea79e43c90785108192,1,0
235ff4e594174a42acad7375bb986040,1,0
23630d35f855409e9c00c810b1416c71,1,0
2363cc9626f34817b31188c5827a6de4,0,1
2366c2dc2ab24b7aa4575c04b5203a62,1,0
2366e30d0a354737af97fc8e4027f01f,1,0
236d1eb83dea429a9cfcc444d28cf079,1,0
236e2dd251924218993cc85e1c4b00d2,1,0
236f28475011494bb27e085b21af7e63,1,0
236f6a6ddd7a4d4e8ce7044f9cacac79,1,0
236fd3aabe8542c9a36f6633fbae524b,1,0
2370f3522d4446eaabd1a319d10b7e22,1,0
2371d1aea7b647b3bbe635d0db8d4fd2,1,0
2373104a57554366bab221951a94e983,1,0
237433db4cb44444ac292fda28be24f2,0,1
23759cabf4914781bb4efe324ad2d8dc,0,1
2377696370944a028446697eb570c6d7,1,0
237a64b8b1504008849e19d6aeafef3e,1,0
237ce5d21a3c4bcab51f34a4ab451587,0,1
2381b495c6d34165a182eaea80d3f8f7,1,0
2382790f69cf4562a2f9689526e24b6d,1,0
2382e86a7d414045ba2699cf58cd8a31,1,0
2385f97cdc6748f3aa461b6dba87643d,1,0
23868b6523604897a1a8114ffe681520,1,0
23872d63c4504c38b54c9095ce1d1c2f,1,0
238905a64e68423bac9632df186a1e4e,1,0
238bb509458e46499abf064f625ddb71,1,0
238c3194a9d94412b142aaeb340e672e,1,0
238dacfe04bc49719298444df7a40e3e,1,0
238e2bef00a14af79c2994db36945602,1,0
238eaf4c3a2b425ab9e848d7554d8b06,1,1
238fcaa5f243488497b187ff066329ea,1,0
239163b7a27a4a7ea4e7645d56da35e5,1,0
2391afe3cb7b47b5953e6b45a0d311c2,1,0
23932858d9c0419ba3444bd3ecd75f7a,1,0
23954b0a176a497788dcd3a29204382f,0,1
2397144aa2314e8fb03bf131d8f56af4,1,0
239b874ebfb1474a8de0e0adb7c681e1,1,0
239e7d2cc98d4d0987aa4d5ea5cb5df6,1,0
239fbf2a1d25464ea138df7a3ac34e32,1,0
23a06a148f9145769e822e74fe6b72fc,1,0
23a2b9023dcb487cac5b0bd86041cb69,1,0
23a6146d3e7547cfa571889453276b12,1,0
23a67fecb3ff4592a3b5d9d6b7344b10,1,0
23a781ecae4a45708173a5ed03333c21,0,1
23a7ff70718e4ec1bd89a1d2448c2203,1,0
23a9173b5c9946b99f213ec4f9b059e2,0,1
23ae06bb5cf84e13ae973721fa5f5625,1,0
23b1bd1cd309456f8606879a0e1d96a5,0,1
23b6df7369fb422cbfebe9c666d5a937,1,0
23ba914a27d74abeb2e9b0a4d4a35fdf,1,0
23ba9f6363f4488d9422eefa299c8945,1,0
23baa985c4684084aeacd83b7c4c8fb6,1,0
23bc49234bef4703966a7a302a3c0c71,0,1
23c6692ef65e4b3eb4ff88d30068becb,1,0
23c8fc7be5d84b47b694a306573f964e,0,1
23ca8a5c57674b7d984e802e2ed4a436,0,1
23cc6fa23e6b41f49f3467986ca1e61e,0,1
23ce70c656454ce582c4dfc8d383a7e8,0,1
23d28d9a8fc748b784bb98070e754220,1,0
23da1fc60af742859d9aef1fea94237b,1,0
23dbb4e9274d459aa559c8e7a9d5acdb,1,0
23de68a2da0d4bf2a3fb087270148694,1,0
23e24fd6e8104c82ae5775e8685c7436,1,0
23e29cdc819a46169c4ba17b333d853e,1,0
23e4027a42974d88b593c86abd3aff57,1,0
23e7388458444f598fc3dad7bd1ca2b2,1,0
23ecb239cc23452c840c65d0a66e2284,1,0
23ede16550d84e81a4c255183510825f,1,0
23ee478d12e84d228e27b8284d778597,0,1
23ee53b0e9e44364a626d59e89619091,0,1
23f03fe2b60c46eea9b1f0fec486ead6,1,0
23f351d1b3b64e60a6fc204efd97e161,1,0
23f4109099a54e63b2dea9c62a404c19,1,0
23f43c4d0a7f4a42bb516fd376629bb7,1,0
23f67d0562014cefae8ed00a542e9461,1,0
23f8882242c64d188840be6618b3060a,1,0
23faa9598a9a4749bd2f54a1946eb227,1,1
23fc980d408a40c095bec9e8938c1c5e,1,0
23ff615e71dd46e9a60d32d23307d370,1,0
2402d02b91fe4bfc9a6ecc2b17180f28,1,0
2402ee2330014244943f2c14b8627eaf,0,1
24050f4ccf4c404f84614665afbf8e9c,1,0
2405fa5c4338474ebb646a21aaf81f2d,1,0
2406147b314a4e9f869845cda2b9da3e,1,0
2407ba1892724c4bac00f4149b324180,1,0
2408447c5787461ab7b7ae5a9beb4408,1,0
240c1f80db55416a99fa2ccd33da0efc,1,0
240ef854d29e4b7d93d3ef763a04830c,1,0
2414a4bc76bc4289b5d033fbaf36e47a,1,0
241556d430e14aa39aac4a3daff28704,1,0
241619b4423148029ceecddbbe691af0,0,1
241691c6284147aeb5b827d3dc5532d7,0,1
24179bdd210f40c8b7f2a887ba40cc91,1,0
24187de8ff89481f86c30d282aa03ebd,1,0
241a874ac60b4c948ba7ea745a66d652,1,0
241c09d73e4849b4a19678ec5cd24180,1,0
241e729d2f77438ea1bb2b3079abde81,1,0
241f4d6e4a6d4e23bf79cdc587ab7a5a,1,0
241fd09915b1445a8eb7f7c5221c82c1,1,0
24202d863ece4d56a588dd0fb85956fc,0,1
24208e56a37040f59c8ee4c7e7ce85d6,1,0
242235e35b7a415aa10076fd7028fec5,1,0
24236b1983b2499597095e11b7f190d1,1,0
24252a929c8845c0b8ccbec908a9fcc8,1,0
2426f51c26ce41f5b19d6d2caec8ebad,1,0
24273358d2034832a7f802a17633f596,1,0
24291fc14a4a4d34a8cb3ade9e7bb424,1,0
242a135cf418409d93c32cbeae38a558,1,0
242c4e939bfd4c8b91143594328bb532,0,1
242d37a17a334d3cb1ab4fb978ae0ad9,1,0
242e2d554da84fa6971355b0b71153df,1,0
242ec3186f374601a7bfa31f7f763d1c,0,1
2433f9fa0e0a40a0bf4ebd88263b9d10,0,1
243460fee8fb479691575a15a98eddf3,0,1
2437698bca954f5fb3e916f0fc653a24,1,0
2439a285a35c4a28bb0778adb4310b40,1,0
243d49dcaeb54335ab26da3b60930cbd,1,0
243f0e84d53c4c04a34502a87a1fb1e3,1,0
243f18746a9649d1a7bfc2de361474f2,0,1
243fea4f846f44d18d37bf371272b7ec,0,1
244046af046748c4a302f60416460f28,1,0
244113f7d6244403b73c3739b7d7883b,1,0
2443b1c61d154ce1a8f16a48dd63c74d,1,0
2445d248fcc54adaa9dfd01734d21947,1,0
24473982824d456bb38d7bfe29a4cc8a,1,0
2447991caa0c456ead38917216189252,1,0
244aa1a009724f0e9d3278a353e5a5c6,1,0
244b4fdac95a49e186d3fff0cb1e03ce,1,0
244d487795b2402eb64a71b2c9c54800,1,0
244de77c6b384f71ba74d89c607a7126,1,0
244e006c51f94c63a95d501de5b62360,1,0
2450e884fbf04daba89ed915cc0d8e84,1,0
24521cd09bf54aafbd1dce8d8c731293,1,0
245550fddb754c6ca0fb05671461cda1,1,0
2457028ac0ca4214bd1f5dc3b9d11129,0,1
2458f980cf584c45a130df3fc39d47ff,1,0
24597965a6bd40da9e6c5f81a3bbfe9d,1,0
245a8bcfddf44122b1f2e8dfa883c544,0,1
245af7dde0cd4add9f7e11db3bbbccba,1,0
245b369bf728418f8ed182f47c3c69bb,1,0
245ca5c6f1b347d4992ce126e83c9682,1,0
245eda28e866471dbdc6a77d19d66a74,0,1
2464b9f5ed9b4403a6f8f08b1c172eeb,0,1
2465451c8b3f438ca48d6c548011bf9e,1,0
246564be792a498f8604fe18cbc99526,1,0
2465740c65e14d2184b97b1be1fe1d72,0,1
246706c544a9496e879af340f4554ea1,1,0
2468b44d7bd1441a9fa11cbee760e4c8,1,0
246a7425eb9941c19e28b168b7d40fdb,1,0
246a8ed8f3af4ea2a0e9867cbc0549c2,1,0
247262acbc6e463f82c23564943edb1d,1,0
2476403d18614f8285f461b129e20b64,1,0
24773c3800b84a00b0671de4bbeff248,1,0
2480d344ea694f458b4646eb876b5792,1,0
2482e84728f54f079eab93c811a75b6d,1,0
2483b7f503ad4688bbb2507a795086c2,1,1
24843a4656e34aad8a6213c7e9a5d83b,1,0
2485a3419f4c4c30a106ee156f35a153,1,0
2485b95001da470eb7775197f9fda4ec,1,0
248608585b8c4a0b9e1fd0384a74bc6c,1,0
24875ffacb0849248a38c0a0a85304cb,1,0
2488679deda247baa4c4d28a6c6431ff,1,0
248c2eee243f41beb6df5c83d882eb4f,1,0
248ccaa7d8b9467b8ac924d49f2f1ab1,0,1
248daa3e3f544ba1991bbfba950e6316,0,1
24930d93592e4a8bbe9f8c63da8022cd,1,0
24931c7aec9143919c64eedaaa498b69,0,1
249401acf6f442f598c8feda6a09407c,1,0
24966191cff0474facf8e56dcee453bf,1,0
2499676d63f94348868aff0382981266,1,0
249dc8b8f60046c99be9ad892209f2c3,1,0
249f4f2c289549049d54e3a1ec02b3c8,1,1
249f8c680a964968b4a2683d72581120,1,0
249fb5e8c1e94686a2c2b1cd6df72bc5,1,0
24a32a5359b7492f9546025163f457c8,1,0
24a3f04ff4644760b16abed0ee7e644c,1,0
24a7725e2a624467a6d30847b0aa4140,1,0
24a8532fe33840f4b5da9e57ed15c9a9,0,1
24a92fce6f284fc5adfe05d5e84de2f4,1,0
24ace5419eaf4f02a9a3b7f348fffce1,1,0
24ad8bc7c60640bbaab5d2cd0a9bbc45,1,0
24adc2c9adc34ca78b3dbf9f05f7dd48,1,0
24b049ab04174a3495288ed7c50ff0b6,1,0
24b34419d11f481cad9f9a6c5746b5ba,1,0
24b5d57247a64db78c80c69605078f89,1,0
24bae4cb5ccc4ee58d519da42e435770,0,1
24bc2782fe8a4483bcddcf3e91f9521b,0,1
24be430b1e6c491d803f5428eeb02c19,1,0
24bf4a708cfe4048a7995190cf62257d,1,0
24c007d736ce4a94b30906e3baf3f38f,1,0
24c0817ed46f44559789fc3fcd51f8e9,0,1
24c88d224af64757900ca38fa66a3bf0,1,0
24c96b6714b14d98953bcf72ddcbe3e2,1,0
24ceded4bbe64dedbfdefeca8ce73141,1,0
24cf10e4c9964758aec04c7fd64c4386,1,0
24d0f07f4100449db4f16b717ebbcd83,1,0
24d304b87a2f4bc18570b1a8bedddbe1,0,1
24d569b8192e4b2092a7cb365127253c,0,1
24d722d19c6c48d592e1f11c3a28cfd4,1,0
24d791e5f0a04d16bece1b9603f4dc4b,0,1
24d8484e72b84b72a29de5ae76cdbecf,1,0
24d8b2e005524aff82607e63e8eeb9ed,1,0
24d92754944b4773b2802b591ab4faf7,1,0
24d959226be84c31a1c54485bd49fcb5,1,0
24db9ccea58e41f5a44fd369238ea80a,1,0
24ddd62de82f4455b2cb25a9448bc4cf,1,0
24e0fc55daa548e9b62fd3f208411ca2,1,0
24e1654fe9744a97928a1e03e375a305,1,0
24e4e2b2d76e4868a174ac18fc5cbb5d,0,1
24e4edeed4884df7823d6c4cdbc64cc7,1,0
24e50837782544019b11fa8e944a9265,0,1
24e5f32fcf544b57a47729330529e13c,1,0
24e92cd42404440baefbcb78c3530ed0,1,0
24e988fa0aea45a49451a6b1af1ba6d8,1,0
24e9c3980e5a43c6b69fd8172dd5555e,1,0
24e9c8f0cf894af99d259f0d94c97e42,1,0
24ed96d6a11f4ffb8024cd3b0eb726a6,0,1
24eee2494c6d4197bcbebc0b78067275,1,0
24f3f2176281407ea551a53aef18948e,1,0
24f4ec0933c34a80ad129c21a14e7d00,1,0
24f5ebef37cd4f639f4201b9ff7776a4,1,0
24f94f6301cc4bba8b1771ca0ee1d339,1,0
24fd3a359553490b9e7ae2ac5667f241,1,0
250065271a1e4c45910dc4aa6c3ad735,1,0
250966247c42462c8b69d6c9af668c29,0,1
2509dba2fb4d441caa69c60ddd13e093,0,1
250a1efbf2b24bf18b93d43edec26554,1,0
250be6e4fcea4611846f27cabd5ac0eb,1,0
250c1384333d484895778e6b951a0fab,1,0
250f8b5909624f6a8a394f0c84eb613a,0,1
2512c6b3e5724d298428decd0f812be8,1,0
2515e099e1ed440db77583daf57f7c45,1,0
2515e5210efb4b8499e5a924d48a7de1,0,1
25172e6369e7455f8ad331642b65ca73,1,0
25175995d2b249fd97f4aba119fda7c0,0,1
2517d5ab9ebf414da7bf31bdc31d9637,1,0
2517db7703034cedb847adf9236f73ce,1,0
2518b88ad3474495b4dc5a3e5846a362,1,0
251dcf9f433545a29406c5a9464e4421,1,0
251e224fe23c4e23bead328c342b516c,1,0
251e4c1323c0450abeb74d1f2a74dce4,1,1
2522191593dd40cbb1438c73263d40d1,0,1
252332dff28b410ebe861f5fa3098952,1,0
25234b25da3a4bb8bcc2fa1c9d7ae726,0,1
2527416a29314e358b28f9ecbcbabd01,0,1
2529315890fd47079bba8caa1da29b89,1,0
2529808a1abe44eb8bf653611b9f15d0,1,0
2529dbd639d5453c94b79d31b4be745d,1,0
252ad3b345ae433abdd92588b2f6e34e,1,0
252c28595d3c45fb87095faf71466113,1,0
252c69eec4ff4fdcaeaee1b709d42012,1,0
252d49dbdef248399e4b0b4d5751d3c0,1,0
252f3b3f5cd64698826fc1ab42614677,1,0
252f730f1a044efdb801f84c7eaabbce,1,0
2530c0d8b1b148e2aa0d50c10b0fbe48,1,0
253115da9f4042c9be1983ddbe918ed8,1,0
25317312dac64a5990ec748fa35a00b2,1,0
2531d4f7b09f4bd1b4878e452b1035b7,1,0
25320f6138004a818f38cf880a788b79,1,0
253602e2e5184595bfc2bc99cb7665a4,1,1
25378d5c1b124d1ba70ba53650c378d6,1,0
2537daf49ffa405fb64ac77d938eeaaf,1,0
25397dd73cc84a25b33b943a9d572e27,1,0
253e053857694512b493224a1594236a,1,0
253e4696bd5048848c5b035b3b21912b,1,0
253ebd07e80a40549bce95283d020d73,1,0
253f4aad0a934e4bae27ed5fcc46742d,1,0
253fa0aa65694a1584aa17f693cfa1c2,1,0
2544cfd4cb5e44d5b02a42ebd28b367d,1,0
254602124bfe43d7993e36a6fb733820,1,0
2546f9981d4e403db5ab966077a9084e,1,0
254726947b1a4f1fbf170c21d94c8ace,1,0
25486863c8d34490a306886c28f155a7,0,1
25487f863e3247f4885ce20a37cb7fd2,1,0
2549187815e1465995685cdcff7dc5f2,1,0
254bbf5e6bda461ab3e98615a1a13915,0,1
254c37014bb54fecbd15bf6da4d48898,0,1
254d72803ac3477aaade113985a02dd1,1,0
254eb3c63c874cad9772ca45460f84c7,1,0
254fdcc9c4bf439bbc32636a121e24b4,1,0
255223183ae0499f99eedd26eaa029e7,0,1
2553271e52a447af8c12318ac8205252,0,1
25542bdf23564b1a98d6b46f21b1d624,0,1
2554dc5338e945d487af2db20258e4e9,1,0
2555964485304a7b88c9451401e768ee,1,0
255737471eaf4773916d6212fc1723f6,1,0
2559c3c3301e40efad0d1c1a2c8659d6,1,0
255a2f69c7344c40a07d641357b9f1c5,1,0
255e872f700946778101384024d2ec26,1,0
255f12b3300e4d8e998beb033e71769d,1,0
25617b4723b94665a35c44ed43dd6549,0,1
2562b345384f4cf384d6453093928f13,1,0
256423b852e34c27b2b8c87d74b3f0df,1,0
2567807e91b14e31a31cc6fd015fc6d9,1,0
25679ea786624d1dbbcf7ac3a854e027,0,1
256975ecc4a947a79ffe2a0e963e8bbd,1,0
256a1b6b204247689749d3b49f3e8d82,0,1
256b7c9e92d54a49af295be120b5ec59,1,0
256b80fab7204f35a9284c5f5ee93dad,1,0
256c03d9b4104664a8f915eed6e24bba,1,0
256cef05aa054144b05b550f7ea5c114,0,1
256f641291164cea895d73b633ceebcf,1,0
256fce2ced7e4e8b8c398ebe89bae4a5,1,0
25793ee705a44717a062e11b1c7a6e2b,0,1
2579594118de46db8d4a3929ed6d85c9,1,0
2579827b2f7546b0bfa0206485061ea9,0,1
257b7cbef6d342889d36af2524849d5b,0,1
257b95dcd98848ac9e9d1ef87bc356be,1,0
257cbed7fefb43b88663fc1763dbf233,0,1
257ff01ae95746bb95b4e0b9517e4ab5,0,1
25812d11ccd74648b95d391ea28a959e,1,0
25814c6bc6f047f186189d48aa60f76f,1,0
25849ed8d1a34fdda88f0b0cf399b2c6,1,0
25868b8d5c644516a8a48a80f1f86491,1,0
25897dd2dde44a799d307458035a85a2,1,0
258a3d42ec59460daa6805fdad354c9c,1,0
258c0ee2a5ec426fbf886485dd7718fb,1,0
258e5143f2a640f9be81ea08865e57f8,1,0
2593b8edf1354808be780d7891944237,0,1
2593bb09bafd4088b8953df0be91a80f,1,0
2593ef63e5ad4680b9d8163c9e3065d9,0,1
2594c595c59d4d0e92ba9c4f2b27a4c1,1,0
2595253f1ee04f70b0456e9d426a8a90,1,1
2595a9b2f747490ca732385ba8f61683,1,0
259657d77a1f4b5b9ac61dcf59206040,1,0
2596d5c7c8fa4e7499a438b47695f123,1,0
259adc0e56cf46b086cfa33ca4dad076,1,0
259bba47333c48998dd1651eca073143,1,0
259c39471fb74ce5aeceb455996de56c,1,0
25a01f68ac984adabbd86ba707fe1870,1,0
25a4fc14c9ea419db841159c2ed32f79,1,0
25a67a7c6888495393aa07af002f57f6,0,1
25a6b4fc26ca49aba950ed1e22bc9528,1,0
25a75902f3e5446a893b0de552f42862,1,0
25a8e43a08554fb59def8f0e3f8eb4d1,0,1
25aab91fbf8145059a01fb8863e49b46,1,0
25ac122a819648f8be1d75e1fa598d9d,1,0
25ac2aa337a4413d954770f841c1a45e,1,0
25ad71730878439686a50200e42acbd8,0,1
25ae599c00ee4264a09868ad3ab3aeac,1,0
25aea220337a4d69a867c6da3edd8bce,1,0
25af17bacd1146f49059c23092407235,1,0
25b0446ec807468e944b7ece6914b94c,1,0
25b09f9dc0fb436e984cc85340cafc31,1,0
25b0af776fc24415b1d6b528a0d345f7,1,0
25b47f31799e46538bcced5928450daf,1,0
25b4ad6821c64781988aba2dfaa63d4b,1,0
25b63941dead4fd29eee6abf61ab8432,1,0
25b6bde8245942faaeb1426b12fd0827,1,0
25b86d7272e849f0967149243601bcbf,1,0
25ba008907ba4f30b2bc9b2911ffc8a4,1,0
25bf7e8f8fee40e2bb27964a8279acbf,1,0
25c2c2bd2b984eb393d40d796cb6c299,1,0
25c40880744b43c6be5dc5905c7de046,0,1
25c7d69643c444f1a407dba21ca75c12,1,0
25c899e4a6494bf483c081c1f6b2caf9,1,0
25c8b328f6254cbdb2341b9d98c5b73e,1,0
25cac470713949619a6c766886e3cd0a,1,0
25cb66002d8d4403959e73e54ca9a115,1,0
25cd68bb1e9d42f78bdaccda42b61451,1,0
25ce1c254207402294fc797ed640a0bd,1,0
25d07ed3b9cb40e5b625c60f3d2402ed,1,0
25d2c1ebbcfe44dfa3d7238893706809,1,0
25d424df0e5d4a2fa69ffbec4d1c8648,0,1
25d429488330456ea31c1f8747e9207a,1,0
25d62e15940741eeb63b23a0bec335b5,1,0
25d6730d9e444dac9677b3057f4120c4,1,0
25d6771167d2484581631279dc29c1c8,1,0
25d81692a4c149b5be19552d1c195be8,0,1
25db1f1e45f948ec9a74b30356766908,0,1
25dd153614f249aeb8ce37f9e58cad3f,1,0
25dd2f332c1a41d9843b2a75a1f39ad2,0,1
25dd37faca9941189cf0d26d7ac34c15,0,1
25de0624f3944bc3ae7b56370332782a,1,0
25debf2db6c34991ba7077e1ca05c21e,1,0
25e01b913bcb44b28cc8f3bff4f2e0ba,1,0
25e11f6ba5154825b53f2fd4dda6c6bb,1,0
25e2c3c426594f239d502107c0fadb87,1,0
25e384af097e4c40a41c292a5a885ce7,1,0
25e587363438415da6d1d6ea87bf8ff7,1,0
25eac55f647941689204514a2b065913,1,0
25ead357b8964cf18f8981b545255cd8,1,0
25ee9eaa2e0e483f937d5507cf636c31,1,0
25f139ab7cd546149c146a9141524fd7,1,0
25f1528e59e742a884bc20cf952f0ba9,1,0
25f5c2acf36a452992d3ab8d13ed27d6,1,0
25f5ee4216fd4bee9d2752705df21fae,1,0
25f6f7ce1c18404a99ff0742cf1fc7fa,1,0
25f7c30105284926a1267a272acfab3d,1,0
25f9979a62b84034bcd182f365b16f27,0,1
25f9dd46dd6c44e1b11d503ddca08bfd,0,1
25ff1591e7204847b7592f554b5f3487,0,1
25ff46ebfae940a6b5415aa96ee1ff16,0,1
260013a635cd46359459b3a514d4bb04,1,0
26003c6ca5d648ceaa02230563b329a3,1,0
26008093ca3044e78941362553d1cbff,1,0
26033cc012124739a5a8acd6bc96b71f,1,0
2603747743b344868ced5fdb450a7734,1,0
260375cba0684d5a99b64d9274744ab6,0,1
26055107d31f45dbb9a24695910a10c7,0,1
2606c35c78bd4e40b97618a6e557f241,1,0
2607bd6a758347e3b6f689fffee93b23,1,0
260a105d668b43b6bc51b0a85266ccd6,1,0
260cfde6ecbf489cb1d862bec848881e,1,0
260fe4a6986d47a9962bb3682a1683d7,1,0
26116908e5c34ebdb161677ada57c468,1,0
2611cb5fc0e048bdbb421b142d4ca7f5,0,1
2615938e94304eec9ecd3dccfeafe306,0,1
2617962b3fcf4427ade4d873e8e73e3e,1,0
261858fab99c47539f4fae7d73779ddb,1,0
261885776f5946cc8f8bf444a5bb0945,1,0
261a7c7019d14d7b8c6a9c8b1a73833b,1,0
261d985f2c4f4c9aba9916260eb867f6,1,0
